# Occupancy state doc/stat_exel/stat_hash_crc32.csv
0; 0
1; 0
2; 0
3; 3
4; 4
5; 1
6; 0
7; 3
8; 1
9; 0
10; 0
11; 0
12; 2
13; 1
14; 1
15; 1
16; 1
17; 0
18; 2
19; 0
20; 0
21; 0
22; 2
23; 0
24; 0
25; 2
26; 1
27; 0
28; 0
29; 0
30; 0
31; 0
32; 1
33; 2
34; 2
35; 1
36; 2
37; 1
38; 2
39; 1
40; 1
41; 0
42; 0
43; 3
44; 2
45; 2
46; 1
47; 1
48; 0
49; 2
50; 0
51; 3
52; 0
53; 0
54; 1
55; 0
56; 1
57; 1
58; 0
59; 0
60; 0
61; 3
62; 3
63; 0
64; 5
65; 1
66; 1
67; 0
68; 1
69; 2
70; 2
71; 1
72; 2
73; 1
74; 2
75; 1
76; 1
77; 1
78; 0
79; 1
80; 3
81; 4
82; 3
83; 1
84; 2
85; 2
86; 1
87; 0
88; 0
89; 2
90; 0
91; 1
92; 0
93; 1
94; 2
95; 1
96; 0
97; 2
98; 1
99; 0
100; 1
101; 3
102; 0
103; 0
104; 0
105; 0
106; 1
107; 2
108; 0
109; 0
110; 3
111; 3
112; 1
113; 1
114; 1
115; 0
116; 0
117; 1
118; 1
119; 1
120; 0
121; 4
122; 0
123; 0
124; 1
125; 1
126; 0
127; 1
128; 1
129; 0
130; 1
131; 3
132; 0
133; 1
134; 0
135; 2
136; 0
137; 1
138; 0
139; 0
140; 0
141; 0
142; 1
143; 0
144; 0
145; 0
146; 0
147; 1
148; 1
149; 0
150; 0
151; 0
152; 0
153; 3
154; 2
155; 1
156; 1
157; 0
158; 0
159; 1
160; 1
161; 0
162; 0
163; 3
164; 1
165; 0
166; 0
167; 0
168; 0
169; 0
170; 1
171; 0
172; 1
173; 0
174; 1
175; 0
176; 2
177; 2
178; 0
179; 1
180; 0
181; 3
182; 0
183; 2
184; 2
185; 1
186; 2
187; 1
188; 3
189; 3
190; 0
191; 2
192; 0
193; 0
194; 2
195; 0
196; 1
197; 2
198; 2
199; 0
200; 1
201; 2
202; 0
203; 1
204; 1
205; 2
206; 2
207; 1
208; 1
209; 4
210; 0
211; 1
212; 0
213; 2
214; 1
215; 2
216; 0
217; 1
218; 3
219; 1
220; 2
221; 0
222; 0
223; 0
224; 2
225; 1
226; 1
227; 1
228; 1
229; 0
230; 2
231; 1
232; 5
233; 1
234; 3
235; 2
236; 1
237; 2
238; 1
239; 1
240; 1
241; 1
242; 2
243; 2
244; 1
245; 2
246; 1
247; 1
248; 0
249; 6
250; 0
251; 1
252; 1
253; 2
254; 3
255; 2
256; 1
257; 1
258; 2
259; 1
260; 0
261; 0
262; 4
263; 1
264; 3
265; 0
266; 3
267; 1
268; 0
269; 1
270; 2
271; 1
272; 2
273; 1
274; 1
275; 0
276; 1
277; 1
278; 1
279; 0
280; 2
281; 1
282; 1
283; 0
284; 0
285; 0
286; 3
287; 4
288; 4
289; 3
290; 0
291; 1
292; 0
293; 5
294; 1
295; 0
296; 1
297; 2
298; 2
299; 3
300; 0
301; 0
302; 2
303; 1
304; 0
305; 0
306; 1
307; 0
308; 1
309; 0
310; 1
311; 2
312; 2
313; 2
314; 1
315; 2
316; 1
317; 1
318; 0
319; 3
320; 0
321; 0
322; 0
323; 1
324; 1
325; 1
326; 1
327; 1
328; 2
329; 0
330; 1
331; 3
332; 1
333; 1
334; 1
335; 1
336; 2
337; 1
338; 0
339; 0
340; 4
341; 0
342; 1
343; 0
344; 1
345; 0
346; 2
347; 0
348; 0
349; 1
350; 1
351; 0
352; 0
353; 1
354; 3
355; 3
356; 2
357; 0
358; 1
359; 0
360; 0
361; 0
362; 0
363; 1
364; 2
365; 0
366; 2
367; 0
368; 2
369; 2
370; 2
371; 0
372; 0
373; 1
374; 1
375; 0
376; 0
377; 0
378; 2
379; 0
380; 1
381; 2
382; 0
383; 1
384; 1
385; 1
386; 0
387; 4
388; 1
389; 1
390; 2
391; 1
392; 0
393; 1
394; 0
395; 0
396; 1
397; 0
398; 1
399; 0
400; 2
401; 1
402; 0
403; 1
404; 0
405; 1
406; 0
407; 2
408; 1
409; 4
410; 2
411; 2
412; 0
413; 1
414; 1
415; 0
416; 1
417; 2
418; 0
419; 0
420; 1
